fiber_type,resin_type,density_g_cm3,layer_count,curing_temperature_c,fiber_volume_fraction,void_content_pct,tensile_strength_mpa
Aramid,Phenolic,1.9088452077085563,7,71.11801995222592,0.3345857753145995,1.636953074267911,1859.2170526168497
Glass,Phenolic,2.1142905529152154,15,111.38710995847242,0.36282570820485494,1.2484410858913417,1699.4955702633986
Carbon,Polyester,2.343489812732347,23,148.02832906951252,0.64985618403421,1.7070652030359867,1748.4589971743521
Carbon,Phenolic,1.791403397712003,23,133.41005022456943,0.627716550384988,1.3073409946812067,1644.284071255513
Basalt,Vinyl Ester,2.378870674531527,28,135.97703681244633,0.3358996264394802,1.9865132395430596,1291.332737626189
Aramid,Phenolic,1.5218657973295362,11,104.4663303668703,0.4290465002807809,1.0101985054880998,1234.560136037998
Glass,Phenolic,2.1288112196963476,14,140.6677521857347,0.5074430187946757,3.057041286265501,1445.3498262090645
Carbon,Polyester,1.5266355184110951,2,131.62729584207457,0.6994249259414176,3.9822907070561206,1247.1584794079886
Carbon,Phenolic,1.7677249175666585,29,130.69086167699552,0.5618528409043744,3.886533198245955,1342.227385720655
Basalt,Vinyl Ester,1.8043607209019785,28,132.4091425994925,0.6755833239268607,2.3903970473128364,1874.9964036061906
Aramid,Phenolic,2.155104776279457,1,146.67961033407494,0.39578917455602936,1.5425403248067755,1688.3280230632286
Glass,Phenolic,1.9850880121378025,3,104.94989401246511,0.4468370172905508,3.4084693322601303,1684.2796139117956
Carbon,Polyester,1.6109197802066533,6,130.8366604601229,0.6945228725123223,2.088534020957113,1560.1314606122594
Carbon,Phenolic,2.290118382940092,11,122.14804051689711,0.4711234490627394,3.6243220982794804,1418.1082304176966
Basalt,Vinyl Ester,1.9806690851746596,21,100.71008039260292,0.3938622564783111,2.562227245995836,1951.6725306169062
Aramid,Phenolic,2.175194835000099,9,126.52883911901408,0.5084557619879561,2.397618230799521,1683.1527021700435
Glass,Phenolic,1.6924549814683045,19,68.66007572901509,0.6465438903322942,1.0903524857357396,1633.7931512224802
Carbon,Polyester,1.9402658452004495,18,142.79760103280518,0.4476732610046213,2.2998203425660746,1874.2509419688417
Carbon,Phenolic,2.0770092261099338,29,62.77792882973664,0.46739099436200615,1.0668824479710524,1954.8106315977136
Basalt,Vinyl Ester,2.36962508021805,3,108.59448470591516,0.3035369006185417,3.8534632791343633,2075.1133085303354
Aramid,Phenolic,1.8617067019884872,15,132.0502855890769,0.6829316727596231,2.0311612961828036,1519.9791778043289
Glass,Phenolic,1.6125697209163645,20,137.54644698924625,0.6206231146774277,1.5951346756996343,1724.4646653694947
Carbon,Polyester,2.470081160858505,13,101.99577241297418,0.667868985950998,2.0762652107364916,1650.1604773066447
Carbon,Phenolic,1.949584938111919,22,98.90003966193407,0.3549401244037252,1.4496208327097269,1654.9838637475318
Basalt,Vinyl Ester,2.0457464875367437,3,148.15588819686945,0.4375010733426845,2.897582732716476,1524.5928762205688
Aramid,Phenolic,2.3702598723465593,24,107.16976313698399,0.6327348035754915,1.5623107647948895,1644.2737011951658
Glass,Phenolic,2.4481048739947004,19,108.93886747047057,0.6519684755733341,1.6086278024172893,1588.1502639629389
Carbon,Polyester,1.871926733427217,16,75.40519564797343,0.3140892383516481,1.3288101265593766,1104.825589361397
Carbon,Phenolic,1.8455717201140271,17,99.17958581999054,0.33553673156257235,3.6284380801928,1974.0179648566782
Basalt,Vinyl Ester,2.0829985035877105,1,136.88346352578657,0.5186377798654468,2.240875895185987,1765.233018114179
Aramid,Phenolic,1.554687748116143,4,117.8688297152904,0.4213972331046084,2.577999168032276,1789.130131675422
Glass,Phenolic,1.6322509688929867,22,62.3951645267858,0.3385741359842851,2.352967377701166,2182.5640268167776
Carbon,Polyester,1.7715102279172383,16,96.0272095169847,0.4410554882215859,3.84713805639424,1201.913572837027
Carbon,Phenolic,2.4790409084493765,5,107.8378504889669,0.31088482520028654,1.885261250064039,1820.0541647607968
Basalt,Vinyl Ester,2.2647638946207045,28,140.6989731845163,0.5200498917866871,3.9305362818257232,1422.825905091413
Aramid,Phenolic,1.833938710982359,4,148.7888810568913,0.42709964325454064,2.3760095693812753,1540.7171635214854
Glass,Phenolic,2.1258919958919833,12,63.386168351470396,0.6044283907368873,2.505652925202032,1225.0654755659014
Carbon,Polyester,2.01382511786496,29,113.71918673900414,0.36554822117515,3.2343354304548044,1762.321035911325
Carbon,Phenolic,1.630262151791772,22,108.94407206929647,0.3319254514097079,2.1793094860718663,1621.822614152861
Basalt,Vinyl Ester,2.3586318682256358,3,121.42848655048803,0.4041522090560574,3.461540868105277,1257.0615704232991
Aramid,Phenolic,1.9210434453943903,10,113.96036535426796,0.6423722152950402,2.64666654542122,2211.602275413442
Glass,Phenolic,2.375740085386643,7,69.01962774931677,0.671001188552165,3.3524621436177986,1716.199587996796
Carbon,Polyester,1.535282166600263,3,84.06895676690957,0.3326418107203583,1.080345340421093,887.4572007435002
Carbon,Phenolic,2.1385055323648374,23,70.42261395084981,0.48967873228027525,1.0548521498689407,1385.8669419403932
Basalt,Vinyl Ester,1.95751067699473,18,117.79778297833045,0.5275275173968621,1.8308928121300838,1697.2525611233286
Aramid,Phenolic,1.8148957294408143,20,99.70676349853733,0.32229958613846926,2.4562846513081396,1456.0073435155605
Glass,Phenolic,2.318259893908332,3,64.03121807440851,0.5803056390034403,1.0311696752269581,1836.5484656265348
Carbon,Polyester,1.5344603724806092,6,69.55379873912838,0.5194879878638666,2.8167567276135905,1624.5831596048977
Carbon,Phenolic,1.775981781836548,2,131.50876968602176,0.4162761554344225,1.7881149542535426,1595.1393250445108
Basalt,Vinyl Ester,1.7352778395456478,20,120.4079679189131,0.6028521970393224,3.3548439640302705,2025.9363704715902
Aramid,Phenolic,2.3044131030867567,15,108.98020888457259,0.4086330523348995,3.879576704081001,1731.363333997753
Glass,Phenolic,1.8190692786096232,3,69.9787193912652,0.49105440145576196,3.5331882168678748,1297.1861613038366
Carbon,Polyester,2.269072143008548,12,136.19543080082383,0.6998341266217031,3.3556114047997916,2364.8691030810774
Carbon,Phenolic,2.4561055677981543,16,125.3800893953545,0.6903652686028752,1.9262971141641163,1455.1868245601445
Basalt,Vinyl Ester,1.8432340516959167,27,82.53688884404183,0.5329564447258605,3.80042848530375,2098.566041524244
Aramid,Phenolic,1.5060457960216609,5,105.39951833276146,0.5406344979550863,2.756353283405338,1630.147932823686
Glass,Phenolic,1.9458957364891043,29,129.00329330746138,0.6834296992057054,3.4071027759562003,1568.0358662904773
Carbon,Polyester,2.3223861984295513,8,95.42659444325531,0.5395121770977447,1.5863493454808673,1641.4660112153263
Carbon,Phenolic,1.6716404566872738,16,107.93009297599215,0.41479924518409406,1.9017469312493254,2212.729922644857
Basalt,Vinyl Ester,1.8554119708325627,12,99.0936553766649,0.5784448266772348,2.2115456766953216,1892.2786849171384
Aramid,Phenolic,1.618801065638584,8,83.86190172376263,0.5179224420848436,1.8432173987114302,1876.2094851756324
Glass,Phenolic,1.5444630031677986,2,99.41681826839454,0.47302796227655364,2.144722653681985,1792.7954118371383
Carbon,Polyester,1.9767721867771644,20,122.1370606703578,0.6351097322319689,1.3983581381370787,1644.5300720613848
Carbon,Phenolic,1.549709054149023,3,98.30320221062985,0.4511193080728,2.6961189475847664,1630.430128112082
Basalt,Vinyl Ester,2.1744261086853354,8,67.73888428140353,0.6135587460398837,1.5196839784820635,1694.1917417558343
Aramid,Phenolic,1.7351375907307827,29,108.90990756394304,0.3974557134495633,1.1981528802444226,1270.928382770619
Glass,Phenolic,1.6185689774945797,5,107.96287706757332,0.37198877601931246,1.0871309277355095,1535.8843044430396
Carbon,Polyester,1.845466413309293,25,130.1382534775942,0.5803141495305908,1.637851003089966,1634.196365419145
Carbon,Phenolic,1.6406709529075643,10,87.30835864973783,0.5297757829643647,2.2836080106308607,1724.6865649589492
Basalt,Vinyl Ester,2.4297359003410284,18,105.48753354930247,0.4880552321984236,1.7683207256775972,1567.8876258271118
Aramid,Phenolic,1.9098677228141305,16,133.9975622253718,0.3442185133824439,1.556327724773125,1577.900998930798
Glass,Phenolic,1.9067610612246333,24,95.3951823149201,0.5881404552501112,1.3480130273186517,1685.80310569314
Carbon,Polyester,2.03211064377959,13,109.60904679260398,0.45062824547571345,3.546959648104505,1453.120884328875
Carbon,Phenolic,1.8191266266530435,14,121.83992693188063,0.31830800404848275,1.3668024872512188,1393.043111108862
Basalt,Vinyl Ester,1.9044884821612134,12,113.66719642809358,0.4365211288379731,3.2917594933527266,2362.719162697062
Aramid,Phenolic,2.3249459032874453,29,85.99909916146618,0.6024301101056821,2.619243464515524,1982.0260660273561
Glass,Phenolic,2.152895301918554,4,135.8119818740139,0.3569347395857387,3.672694943057061,1652.4080407567224
Carbon,Polyester,1.8410224896914502,1,148.46599600373688,0.658564372252874,2.9645112615042737,1915.8519641251996
Carbon,Phenolic,1.7238256398419303,26,143.02009174442796,0.4792455249064642,2.072123520643293,1386.8509954165122
Basalt,Vinyl Ester,1.7683838948387425,15,76.19603883307822,0.3734024457231551,2.408688991879913,1350.9674785939214
Aramid,Phenolic,1.780615301843616,24,113.40880878840159,0.5849251256297265,2.0712598562354563,1548.7004384553604
Glass,Phenolic,1.8972871644487057,22,108.42491195253311,0.6906698223902118,1.6909280172761973,965.9620666155131
Carbon,Polyester,2.2647661604019937,7,136.70688162661494,0.6341524631478538,1.6224508299514653,1207.7081929791095
Carbon,Phenolic,2.2498893990771767,15,90.99938419817391,0.6636004733552575,1.2606336934946343,2082.058216981117
Basalt,Vinyl Ester,2.2399686606804714,14,132.7294042636943,0.5258777767387842,1.0656340352018674,1311.2329945497163
Aramid,Phenolic,1.9916067370942758,26,92.9061856489187,0.4946815172758564,3.1382359893367706,1641.8971646251443
Glass,Phenolic,2.483388901122398,26,62.96194953747205,0.6890266804552303,3.651077733164003,1107.4103642509722
Carbon,Polyester,2.266681833483725,6,86.49131794126964,0.6001345660963371,2.066628464720432,1684.8335548496368
Carbon,Phenolic,1.6383068522303348,8,104.93167904411918,0.4520402499043848,3.7514478080695786,1979.5318714223333
Basalt,Vinyl Ester,2.3504940553355254,8,67.44505648772741,0.6688512032996691,2.6885699776317344,1421.7413176822854
Aramid,Phenolic,2.4250501182334885,7,119.09499614355424,0.5056109204301478,2.5366580269976886,1598.5487916062336
Glass,Phenolic,1.7531109048289253,20,75.82997515929515,0.6048301148254547,1.6735239396312824,1315.217701837914
Carbon,Polyester,2.2529362452049164,5,138.43223565985113,0.33995590810701687,1.8234826542561,1313.6554888612184
Carbon,Phenolic,1.990395349698661,20,138.13927651291945,0.3507625542246699,1.1880446939490197,1379.800530790177
Basalt,Vinyl Ester,1.811884338981609,13,110.2205951260195,0.529543937677004,3.550099743561289,1444.4828737658647
Aramid,Phenolic,1.5955977667813133,28,86.66117949421778,0.4797039681677141,3.544923134132877,2162.3904426417366
Glass,Phenolic,2.1526726708657,23,83.41206366945872,0.31830975214579127,3.276545995792211,1220.974854305895
Carbon,Polyester,2.2160225058344594,12,129.71530185364037,0.5518143488865694,1.1435420452131062,1774.7895961197696
Carbon,Phenolic,1.6178951716803907,15,80.32710471217956,0.592931318016793,2.7908569382201334,1543.7888829048436
Basalt,Vinyl Ester,2.4779641332277182,27,91.64508869636919,0.48590667549710465,2.5457725728824654,1797.4241192125824
Aramid,Phenolic,1.8154271042030043,29,67.11750151472603,0.4480638321290928,1.7682417844905864,1797.1771114798787
Glass,Phenolic,1.892449782712102,22,77.04671260396549,0.6478353121190693,3.2085555218343704,2162.208032498059
Carbon,Polyester,1.6337306327551733,22,122.35999849274697,0.4980461039916704,2.262788989592103,1188.4777380487192
Carbon,Phenolic,2.3276593297319064,27,63.61087923277035,0.41460864122550245,1.4897694358439646,1353.3758719450402
Basalt,Vinyl Ester,2.4730983766129917,1,144.42038137613167,0.3586249757389519,3.458321420768452,1893.7297380076482
Aramid,Phenolic,2.093249613471264,2,139.1723454202022,0.5882183446418452,1.935073248656679,1780.4945372747027
Glass,Phenolic,2.1781011289318304,11,119.70919286963769,0.606566219458604,2.234608900987254,1676.9617078897065
Carbon,Polyester,1.8822939430262964,4,124.12335197555534,0.4299218001709716,3.592101013312579,1233.2088232098524
Carbon,Phenolic,1.9936551999011438,7,82.39671168540355,0.6794271074360829,3.357221775540223,1447.4729217770523
Basalt,Vinyl Ester,1.9514962779030074,12,143.965235190866,0.4413783976737213,1.413509769829589,1491.0259256306706
Aramid,Phenolic,2.4706065915920608,10,112.89398055054778,0.47351440536366163,2.204419322429536,1487.0843162168758
Glass,Phenolic,1.5804847866234657,25,146.60470650298004,0.49515456734345553,1.9412142829442587,1625.5511650253125
Carbon,Polyester,1.7049271322614725,6,133.14170629170508,0.35070098929792,1.1102637208593655,1385.3332043496052
Carbon,Phenolic,1.814891995835619,24,61.46260741288636,0.5629925393718425,2.122324273430822,1635.652309805517
Basalt,Vinyl Ester,1.8154874441447357,18,121.92627947553059,0.3961976566965129,3.3526180446368503,1569.198460944112
Aramid,Phenolic,1.6986347324049658,16,71.76808630944987,0.4982604985222364,2.905336816566204,1196.2397143905928
Glass,Phenolic,1.6167728798377896,16,148.18686726050214,0.4844933776680267,3.7906079699080477,1115.0616171340305
Carbon,Polyester,2.1491848786624312,20,107.13131992784604,0.4234493374103631,1.8990756969045501,1899.1186045817917
Carbon,Phenolic,1.8875639008283047,18,86.58742265487271,0.37529581462875056,3.823948741588044,1406.4884646773266
Basalt,Vinyl Ester,1.697553740880355,21,129.15931120254777,0.6715520933574544,1.7518000273617242,1255.5809914585163
Aramid,Phenolic,2.096614260052732,16,110.00147425632426,0.6211822696891673,1.3547100436172628,1476.2677070617967
Glass,Phenolic,1.5888131434479242,20,122.30723553872235,0.3401948552127575,3.3215030713723284,1225.6816068006283
Carbon,Polyester,2.441890727228558,21,72.49695103750041,0.5723719447571676,2.3751918261610703,1197.6895179203045
Carbon,Phenolic,2.0187250738259293,2,125.72870914265923,0.46853870409593645,1.8266437311927999,1777.7038375990492
Basalt,Vinyl Ester,2.4224349767450475,25,88.87787373719681,0.4481947975900898,3.003989383882054,1387.6947715538158
Aramid,Phenolic,1.9859487995117602,12,145.36633089349493,0.3763439145062071,1.2981423999285706,998.2689885125532
Glass,Phenolic,1.6364701504701817,11,143.48650670662852,0.3944455725358579,2.1507227197352092,1254.8462942641406
Carbon,Polyester,1.8826003899672195,18,89.3550050950917,0.5558748873098669,1.718874677405978,1780.288353748599
Carbon,Phenolic,2.1580393664327318,13,91.56806466585513,0.3729673455264176,3.7229684057557204,1393.757069900516
Basalt,Vinyl Ester,2.349565286612003,26,83.39331113127545,0.33181975417903853,1.3483848492407162,1168.6278919911251
Aramid,Phenolic,2.1800757145674035,25,93.6631569049491,0.5082541859147793,1.225304637859911,1393.255119621723
Glass,Phenolic,2.145147065184956,5,149.5978718439108,0.5156138400730679,1.7637485607438634,1792.4905986180415
Carbon,Polyester,1.582718594091697,1,107.76182131091942,0.3038213703600398,2.716984496007912,1160.9189829912048
Carbon,Phenolic,1.9967807215194626,12,134.45381652792634,0.4660669180963677,3.563238816995001,882.7646805696743
Basalt,Vinyl Ester,2.4644031458281073,26,106.39698619925535,0.36722214363307637,1.1288384521101755,1609.1447751675025
Aramid,Phenolic,1.5418131465481255,4,136.25373752778003,0.6009717089791498,3.137100704053002,1981.136727799736
Glass,Phenolic,2.241242827529897,5,144.74684784464887,0.6970422771634913,3.701997641276635,1660.3178263096227
Carbon,Polyester,2.2942973423015265,13,98.55923413581915,0.5325375233150422,2.5107377491189076,1229.6051836464396
Carbon,Phenolic,2.435046751781946,7,95.56507041012415,0.4750031547580067,2.2584353707181632,1980.9874234549218
Basalt,Vinyl Ester,2.2613250714985345,2,122.15781980359071,0.42191125680150926,1.1135040646828838,1719.0690630609622
Aramid,Phenolic,2.3725802648074277,12,83.80221891405378,0.4385085277514388,3.74402783397732,1352.3789893855433
Glass,Phenolic,2.4569443061456733,23,103.10856523885208,0.6707987636269228,3.3596538752771137,1584.0792339511288
Carbon,Polyester,1.608750153498992,18,136.971437853633,0.6797279749739591,1.0076118724034004,2263.96870007529
Carbon,Phenolic,1.6798023304029588,19,78.32704277480842,0.4231956292152601,2.8870952095879687,2106.213731651165
Basalt,Vinyl Ester,1.9845945971456458,10,147.04924811139858,0.30471146336203897,3.039427866100605,1660.264848345325
Aramid,Phenolic,1.857342743596812,24,82.9126051856906,0.4853794578252309,2.1358251661591106,1458.7615383791529
Glass,Phenolic,2.078085278296176,24,83.55221657965731,0.6568945221098876,2.2521983528662077,1951.5107315450807
Carbon,Polyester,2.459500896081479,8,99.90703394198513,0.5842182988367037,3.1590809352540337,1461.8871929238408
Carbon,Phenolic,1.6819705429810003,2,118.69262032418018,0.4259634241125389,1.6787822905638183,2017.2914544437208
Basalt,Vinyl Ester,2.2858886063955564,4,125.0673018506398,0.6742207732994204,2.3044126402029264,1372.38347096666
Aramid,Phenolic,1.6871548337535545,14,87.34476648991435,0.6385268199445009,3.463762395087018,1741.9108849140987
Glass,Phenolic,1.5395180061748805,2,113.67641785492116,0.539179430647004,1.202502785075001,1442.3809986099093
Carbon,Polyester,2.3873832318284776,10,74.66126422385459,0.5375285249986013,2.9285086830767018,1257.00647310763
Carbon,Phenolic,1.907544068811465,12,121.58673155850605,0.5188701185886666,1.7407614599250623,1711.0272136489762
Basalt,Vinyl Ester,1.9168713329133786,21,131.06802287012465,0.6830582024735214,2.3898182902536655,1869.4965186786942
Aramid,Phenolic,1.761772033034939,19,118.2160185144748,0.5546084271459679,2.90198085459477,534.32732071967
Glass,Phenolic,1.5635563425225483,24,69.4529389939237,0.6054376439660734,3.192435334033225,1648.4890431784775
Carbon,Polyester,2.4651567668915715,16,118.33587201957147,0.5766846247612494,3.9456103361578543,1375.7964767714507
Carbon,Phenolic,2.2152873350861286,14,69.64097050784537,0.6417365937803664,2.6471824511643183,1374.0296879507744
Basalt,Vinyl Ester,2.3506430746148625,28,116.8045858595405,0.3142059513393854,2.351700451878283,1814.2043414404657
Aramid,Phenolic,1.5843749253031412,28,140.72688908024054,0.34361697561052384,3.9968482184268663,1806.578066962363
Glass,Phenolic,2.403389774463427,16,117.35284642571958,0.3086366250335629,1.809385281739472,1977.0656978210466
Carbon,Polyester,1.9692754273503552,2,119.00326064710966,0.30184638728534346,3.9937711539790177,2302.861310015433
Carbon,Phenolic,2.0190125875755505,23,77.57825321992541,0.5138834042958145,3.6125610805540918,1543.6985974926038
Basalt,Vinyl Ester,1.9546917084478652,18,141.9179632883931,0.4518451902553602,1.9558496734845319,2027.2272187151477
Aramid,Phenolic,2.0494937470941874,6,144.9663136748361,0.4429474827898532,3.728433252490598,1657.294060792802
Glass,Phenolic,1.637640055901342,21,101.36885379301953,0.37806769756101233,1.6204543199862287,1086.826121790669
Carbon,Polyester,1.712556897328637,29,87.42405368259361,0.4065191294104729,1.257597051981051,1416.4267398767784
Carbon,Phenolic,1.7029479813838448,11,119.0911506911494,0.6318170406255861,1.0517412337787384,1480.4156448585074
Basalt,Vinyl Ester,1.906768867799712,5,138.616397343027,0.5581082564425041,1.2147336529731771,1764.088939073007
Aramid,Phenolic,2.0401064767326305,15,133.6284519443339,0.3611237997708346,2.898155084758164,1745.8330771775275
Glass,Phenolic,2.023348815324754,20,117.73629333035935,0.4897014292625389,1.588867196583239,1367.8794490864593
Carbon,Polyester,2.104742178806619,23,65.27260247770954,0.4344207397998807,3.3590776457984797,1571.9866765504132
Carbon,Phenolic,2.063391514772087,10,135.24669535614868,0.44197733436228287,2.7984802800450392,1866.4920146653913
Basalt,Vinyl Ester,2.2201204763801714,17,75.43899418419564,0.6706841504300542,2.04345918810268,1763.917494154884
Aramid,Phenolic,2.19895561763599,4,94.29524347192537,0.6271568932689031,3.3951023701046728,1271.463979867938
Glass,Phenolic,1.709216813455948,12,100.20617775591583,0.6976800848365123,1.1367961466083694,1782.498580061331
Carbon,Polyester,2.2158433307740566,16,70.97613265581631,0.670415014316497,3.480723994657159,2200.655021884714
Carbon,Phenolic,1.9609097617131963,1,84.77290131310676,0.6367527882791464,3.927271872777368,1886.713365146602
Basalt,Vinyl Ester,1.5799799416620721,9,89.74940290864728,0.6578056463149663,3.827819898493758,1463.2323044538607
Aramid,Phenolic,2.248345054607782,5,128.62783663021656,0.3387231143276403,2.581064397131539,1479.397252337847
Glass,Phenolic,2.229437810603579,6,127.70211955386152,0.6360864620333696,3.898506859660872,1728.4881811526327
Carbon,Polyester,2.144890527394155,25,120.94453663194204,0.4708078119446249,2.482398842871514,1608.970819703399
Carbon,Phenolic,1.9737996396099409,15,132.10470969554814,0.6236490118732568,3.433523740987535,1454.6690683745398
Basalt,Vinyl Ester,1.973102269737625,10,110.56597042446342,0.47414111929728203,2.3501644492778953,2178.91196171923
Aramid,Phenolic,1.7398791562102591,26,116.08570122765114,0.497802860806742,3.1557871139932736,2251.26854069155
Glass,Phenolic,2.2278015103224633,24,122.7970104074991,0.3046447360659953,2.8298904400291756,2014.3969798968092
Carbon,Polyester,2.1684268735694276,6,86.82634846483859,0.4261896694873814,2.551933050262501,1784.2724054352539
Carbon,Phenolic,2.4261666268919773,7,62.73952079276093,0.4515891346307902,3.0883853813179325,1723.1162164280163
Basalt,Vinyl Ester,2.1884961352488412,27,139.4410470095117,0.5917698715001533,2.282681680068334,1945.6004580951435
Aramid,Phenolic,1.7901770655882445,4,95.08787035048067,0.6963109010766484,2.107661921076171,1430.083428218172
Glass,Phenolic,2.173680985054531,19,125.1768335167686,0.5411584242540214,2.269989918773185,1615.0100736228658
Carbon,Polyester,1.914674421504364,2,127.3924719156538,0.37263363367328256,2.9523629947576433,1339.050078575703
Carbon,Phenolic,1.6554193986356247,5,94.9933866249434,0.37691023590350525,2.305208561455127,2003.8997859999417
Basalt,Vinyl Ester,2.368122782212946,20,81.7342047765016,0.38549966384374845,1.015354827865865,1148.2073546982876
Aramid,Phenolic,2.0736762587851127,17,136.596957901087,0.5169112928443297,3.3502263629523696,1879.8929506813984
Glass,Phenolic,2.221550092449374,2,136.5164691530208,0.654570531357262,3.872366835708173,1594.9634416594508
Carbon,Polyester,1.8481214746481567,2,77.92280463398542,0.6139230610513919,1.298725850545835,1146.810614169629
Carbon,Phenolic,2.3250687723309387,12,78.18785608387212,0.5271274776711623,3.6467394070300787,1477.347662306446
Basalt,Vinyl Ester,1.755219722987327,23,93.34793428249074,0.6878970002055516,3.2489704609404617,1168.034512002442
Aramid,Phenolic,1.955696101869667,12,127.30213342349528,0.4656864144359766,2.2125302889486984,1972.8295588721635
Glass,Phenolic,1.7610573986142481,29,82.9654490233865,0.35025829923059887,1.7283269594646886,1924.1598673340384
Carbon,Polyester,1.8877030173935179,11,120.16611885434558,0.40514237839749656,1.5477324040230394,1613.5976737165295
Carbon,Phenolic,2.3240820434216163,25,79.53831912783778,0.636284475151761,1.8792743529712594,2095.19805632505
Basalt,Vinyl Ester,1.7036933740298839,17,66.6815957107993,0.5602066385587814,1.7888626529239549,1536.9045855201393
Aramid,Phenolic,1.8924363471539356,9,123.29326454654633,0.6014909804098308,1.4772918781346607,2307.36139692653
Glass,Phenolic,2.1138235717861384,4,68.10743519466169,0.6350220161708475,3.9312888309640077,1552.5232246325907
Carbon,Polyester,1.734495061963527,12,124.99588195595038,0.3365970795604207,2.9517706722287196,1652.5628433782733
Carbon,Phenolic,1.649819473414998,10,83.5854542502394,0.34971884443793405,1.7974071303337498,1480.3304842520408
Basalt,Vinyl Ester,1.5526796648094388,3,126.88085146172843,0.4923646567283564,1.4558544832476705,1433.4240546427345
Aramid,Phenolic,2.222071668634366,18,71.74028200342993,0.3253120798646386,1.6973155321118838,2106.112675337982
Glass,Phenolic,1.5495452345726695,26,67.79396237731453,0.5872408288258592,1.0170741127431375,1513.7660424371365
Carbon,Polyester,1.6828127639065662,16,117.31580835227099,0.6857624208372822,1.9795445639376599,1522.0845674355521
Carbon,Phenolic,2.362153608888472,17,95.40142917906832,0.6368668264166062,2.4850745688985305,1313.3576874654457
Basalt,Vinyl Ester,2.240390474668337,12,84.54858998414926,0.413003054953201,1.5526068170599925,1675.6789179453797
Aramid,Phenolic,2.3186947950020316,12,111.26072282289488,0.48628130950147885,3.1094112151721354,1852.1121299938354
Glass,Phenolic,1.7807266311672647,4,148.9592572112358,0.4706710795957312,3.9723428463555956,2046.929783008471
Carbon,Polyester,1.933565440268306,25,130.60290005251986,0.644641945314913,3.6628055424116983,1504.512204764411
Carbon,Phenolic,2.446922501688156,27,90.70081608079245,0.6646032435962239,2.4967658520777047,1598.4423669505447
Basalt,Vinyl Ester,1.8717002114152899,8,108.35804824638434,0.3222102195988218,2.3475644014870705,1462.5492444286565
Aramid,Phenolic,1.9062155021948297,23,121.56814159915123,0.527914621405973,1.8825539353420873,1991.4110018551817
Glass,Phenolic,2.2981532059408813,25,149.08424503591172,0.39171356492711085,3.6185171864533103,1531.8328740895302
Carbon,Polyester,1.8909390319635562,5,74.74747696789811,0.5649340874683397,3.1341923303500057,1380.3959860878927
Carbon,Phenolic,1.679344591159089,13,70.46332191533585,0.32067651359138477,1.920500247522964,1520.5468473586222
Basalt,Vinyl Ester,2.312268435743869,13,125.67857160687801,0.3705273631625623,2.5512975145640695,1303.3864729159816
Aramid,Phenolic,2.34497967068832,7,86.87395505297113,0.3203039160763788,2.876491279953216,1751.9011631157314
Glass,Phenolic,1.8878310597907038,17,96.02916213562688,0.6623529379693868,1.223550143342448,1567.5795271982863
Carbon,Polyester,1.8034834993041688,8,101.92174181579723,0.32034605213330186,2.9251152319908913,1023.3412699468072
Carbon,Phenolic,2.343236073115853,15,71.61915661754834,0.4778818634100974,1.2109199838185927,2015.720371214253
Basalt,Vinyl Ester,1.903157121872375,6,95.26268519880321,0.6499092844883692,2.4511341342556947,1256.4485516863028
Aramid,Phenolic,1.7471284620904521,15,98.97392703140966,0.4208097331832062,3.128960020865622,1799.7425858455404
Glass,Phenolic,1.7126637199882015,9,72.0632922046832,0.37669397024699447,2.8383870669756166,1745.691613597557
Carbon,Polyester,2.187579857689161,10,141.37093680507365,0.46887599498847554,1.1488609363163174,1520.9983948163567
Carbon,Phenolic,1.78331976628498,11,146.4494332443688,0.6736492000823846,2.6925374327724407,1829.6175792687936
Basalt,Vinyl Ester,1.8762880529305606,2,115.7621578442282,0.44677817953237453,3.1478662684715193,1743.8669181968276
Aramid,Phenolic,2.0542535766540797,1,136.828343148091,0.6830704139502839,1.866585545572341,1810.748497140556
Glass,Phenolic,2.153913267093302,9,70.75467421663413,0.6565442276893544,2.807797554707585,1969.2312982641174
Carbon,Polyester,1.8381561492679157,26,140.10636361645544,0.3321541938565681,3.5653014171630755,1501.6338764595846
Carbon,Phenolic,2.1535404879790514,19,67.91586036323251,0.6378694717370073,3.2187205699310955,1822.6858935593484
Basalt,Vinyl Ester,1.811874691040189,21,69.72500823522643,0.4598328614257445,2.3415728228558463,1434.7396004765346
Aramid,Phenolic,2.120494019448587,20,142.24915547484122,0.37557357129979585,1.1574374330791517,1556.7769891203816
Glass,Phenolic,2.49994866900712,29,142.74232388043237,0.577987195910908,3.2823652617843373,1577.2135808554387
Carbon,Polyester,1.7383304370663601,21,144.75645850990702,0.6893929597383069,2.2160074793825904,1872.5376902172693
Carbon,Phenolic,1.692641901364408,26,118.37069061306802,0.4908328993479327,1.560568991271845,2095.033383971805
Basalt,Vinyl Ester,1.90702137387838,24,78.94164770057401,0.31886884927256803,2.7780654444284822,951.1753567945128
Aramid,Phenolic,1.6975703207923365,26,92.97456149260421,0.5968677751323983,1.117936236193922,1762.3459748407324
Glass,Phenolic,2.251201491136036,20,133.27509548444255,0.4687102885661978,3.135282103273858,1231.3642910280441
Carbon,Polyester,1.8586825838648342,15,134.396523564814,0.6089608706676448,1.0453984968832994,1435.7222305905207
